transaction_id,amount,recovery_probability,retry_count,ai_decision,expected_recovery
TXN03059,499,8.0,1,STOP,39.92
TXN03060,499,95.0,1,RETRY,474.05
TXN03061,9999,94.0,0,RETRY,9399.06
TXN03062,4999,17.0,0,STOP,849.83
TXN03063,1499,92.0,2,STOP,1379.08
TXN03064,4999,18.0,3,STOP,899.82
TXN03065,9999,88.0,1,RETRY,8799.12
TXN03066,2499,9.0,2,STOP,224.91
TXN03067,799,68.0,3,STOP,543.32
TXN03068,299,65.0,3,STOP,194.35
TXN03069,999,88.5,2,STOP,884.115
TXN03070,299,90.5,1,RETRY,270.595
TXN03071,499,88.0,3,STOP,439.12
TXN03072,999,92.0,1,RETRY,919.08
TXN03073,1499,22.0,3,STOP,329.78
TXN03074,799,92.0,0,RETRY,735.08
TXN03075,499,26.0,2,STOP,129.74
TXN03076,999,20.0,2,STOP,199.8
TXN03077,9999,21.0,3,STOP,2099.79
TXN03078,9999,14.000000000000002,3,STOP,1399.8600000000004
TXN03079,4999,85.0,1,RETRY,4249.15
TXN03080,799,25.0,1,STOP,199.75
TXN03081,799,84.0,0,RETRY,671.16
TXN03082,1999,78.0,2,STOP,1559.22
TXN03083,299,95.0,3,STOP,284.05
TXN03084,1999,24.0,0,STOP,479.76
TXN03085,999,26.0,3,STOP,259.74
TXN03086,2499,28.999999999999996,3,STOP,724.7099999999998
TXN03087,1999,13.0,3,STOP,259.87
TXN03088,199,83.0,0,RETRY,165.17
TXN03089,299,85.0,2,STOP,254.15
TXN03090,999,90.0,2,STOP,899.1
TXN03091,499,100.0,0,RETRY,499.0
TXN03092,9999,25.0,2,STOP,2499.75
TXN03093,9999,28.000000000000004,1,STOP,2799.7200000000007
TXN03094,1999,81.66666666666667,3,STOP,1632.5166666666669
TXN03095,299,24.0,0,STOP,71.76
TXN03096,4999,95.0,2,STOP,4749.05
TXN03097,299,76.0,0,RETRY,227.24
TXN03098,9999,98.0,0,RETRY,9799.02
TXN03099,999,76.55000000000001,1,RETRY,764.7345000000001
TXN03100,9999,17.0,3,STOP,1699.83
TXN03101,4999,26.0,0,STOP,1299.74
TXN03102,2499,22.0,3,STOP,549.78
TXN03103,1499,16.0,3,STOP,239.84
TXN03104,199,89.5,0,RETRY,178.105
TXN03105,799,28.999999999999996,0,STOP,231.70999999999995
TXN03106,799,91.16666666666667,1,RETRY,728.4216666666667
TXN03107,9999,33.5,0,STOP,3349.665
TXN03108,2499,69.0,3,STOP,1724.31
TXN03109,1999,84.0,1,RETRY,1679.16
TXN03110,1499,80.0,1,RETRY,1199.2
TXN03111,199,70.0,0,PAYMENT LINK,139.3
TXN03112,199,26.0,0,STOP,51.74
TXN03113,9999,23.0,1,STOP,2299.77
TXN03114,1999,84.0,0,RETRY,1679.16
TXN03115,199,78.0,2,STOP,155.22
TXN03116,1999,97.66666666666666,1,RETRY,1952.3566666666666
TXN03117,1499,35.0,2,STOP,524.65
TXN03118,4999,93.0,1,RETRY,4649.07
TXN03119,4999,78.0,0,RETRY,3899.22
TXN03120,999,75.0,2,STOP,749.25
TXN03121,199,85.0,2,STOP,169.15
TXN03122,4999,37.0,3,STOP,1849.63
TXN03123,199,74.0,3,STOP,147.26
TXN03124,499,96.0,0,RETRY,479.04
TXN03125,299,86.0,2,STOP,257.14
TXN03126,199,26.0,2,STOP,51.74
TXN03127,499,19.0,1,STOP,94.81
TXN03128,2499,96.0,2,STOP,2399.04
TXN03129,999,99.0,0,RETRY,989.01
TXN03130,4999,15.7,1,STOP,784.8430000000001
TXN03131,299,76.0,0,RETRY,227.24
TXN03132,799,96.0,0,RETRY,767.04
TXN03133,799,94.0,1,RETRY,751.06
TXN03134,1999,12.0,1,STOP,239.88
TXN03135,9999,87.83333333333334,0,RETRY,8782.455000000002
TXN03136,999,78.5,0,RETRY,784.215
TXN03137,4999,81.0,2,STOP,4049.19
TXN03138,499,95.0,1,RETRY,474.05
TXN03139,1499,93.0,3,STOP,1394.07
TXN03140,1499,95.0,3,STOP,1424.05
TXN03141,9999,79.0,0,RETRY,7899.21
TXN03142,299,93.0,1,RETRY,278.07
TXN03143,1999,85.1,1,RETRY,1701.149
TXN03144,1499,59.0,2,STOP,884.41
TXN03145,2499,14.249999999999998,2,STOP,356.1074999999999
TXN03146,2499,54.0,0,PAYMENT LINK,1349.46
TXN03147,1999,92.33333333333333,0,RETRY,1845.743333333333
TXN03148,4999,83.0,3,STOP,4149.17
TXN03149,1999,52.0,3,STOP,1039.48
TXN03150,499,85.0,3,STOP,424.15
TXN03151,2499,96.33333333333334,0,RETRY,2407.3700000000003
TXN03152,499,28.999999999999996,0,STOP,144.70999999999998
TXN03153,2499,85.0,1,RETRY,2124.15
TXN03154,199,26.0,0,STOP,51.74
TXN03155,499,27.0,1,STOP,134.73
TXN03156,799,7.000000000000001,2,STOP,55.93000000000001
TXN03157,299,81.0,0,RETRY,242.19
TXN03158,4999,93.0,3,STOP,4649.07
TXN03159,799,80.0,2,STOP,639.2
TXN03160,4999,80.0,1,RETRY,3999.2
TXN03161,1999,94.0,1,RETRY,1879.06
TXN03162,299,64.0,2,STOP,191.36
TXN03163,9999,78.0,3,STOP,7799.22
TXN03164,999,85.0,3,STOP,849.15
TXN03165,9999,80.0,2,STOP,7999.2
TXN03166,2499,82.0,2,STOP,2049.18
TXN03167,999,70.0,1,PAYMENT LINK,699.3
TXN03168,299,86.0,1,RETRY,257.14
TXN03169,499,18.0,2,STOP,89.82
TXN03170,299,79.0,0,RETRY,236.21
TXN03171,799,12.0,3,STOP,95.88
TXN03172,299,35.0,2,STOP,104.65
TXN03173,4999,88.5,2,STOP,4424.115
TXN03174,4999,92.0,0,RETRY,4599.08
TXN03175,2499,22.0,2,STOP,549.78
TXN03176,999,15.0,3,STOP,149.85
TXN03177,1499,80.0,3,STOP,1199.2
TXN03178,1999,23.0,3,STOP,459.77
TXN03179,1499,93.0,3,STOP,1394.07
TXN03180,9999,23.0,2,STOP,2299.77
TXN03181,499,20.0,3,STOP,99.8
TXN03182,999,74.0,0,PAYMENT LINK,739.26
TXN03183,1999,87.0,1,RETRY,1739.13
TXN03184,499,21.0,1,STOP,104.79
TXN03185,199,74.0,0,PAYMENT LINK,147.26
TXN03186,999,67.0,2,STOP,669.33
TXN03187,1499,20.0,2,STOP,299.8
TXN03188,2499,90.0,2,STOP,2249.1
TXN03189,499,12.0,3,STOP,59.88
TXN03190,799,24.0,3,STOP,191.76
TXN03191,299,24.0,0,STOP,71.76
TXN03192,1499,94.0,0,RETRY,1409.06
TXN03193,1999,70.0,1,PAYMENT LINK,1399.3
TXN03194,9999,7.000000000000001,1,STOP,699.9300000000002
TXN03195,199,45.00000000000001,1,PAYMENT LINK,89.55000000000001
TXN03196,799,83.0,3,STOP,663.17
TXN03197,799,33.0,1,STOP,263.67
TXN03198,4999,48.0,0,PAYMENT LINK,2399.52
TXN03199,2499,83.0,0,RETRY,2074.17
TXN03200,4999,18.952380952380956,2,STOP,947.429523809524
TXN03201,799,20.0,3,STOP,159.8
TXN03202,9999,11.0,3,STOP,1099.89
TXN03203,999,11.0,2,STOP,109.89
TXN03204,2499,77.0,0,RETRY,1924.23
TXN03205,9999,81.5,2,STOP,8149.185
TXN03206,2499,85.0,1,RETRY,2124.15
TXN03207,2499,21.0,3,STOP,524.79
TXN03208,2499,97.0,2,STOP,2424.03
TXN03209,299,90.0,0,RETRY,269.1
TXN03210,199,78.0,0,RETRY,155.22
TXN03211,1499,94.5,3,STOP,1416.555
TXN03212,299,94.0,1,RETRY,281.06
TXN03213,999,28.000000000000004,2,STOP,279.72
TXN03214,9999,32.0,1,STOP,3199.68
TXN03215,199,55.00000000000001,0,PAYMENT LINK,109.45000000000002
TXN03216,799,95.0,0,RETRY,759.05
TXN03217,2499,27.0,2,STOP,674.73
TXN03218,799,89.0,2,STOP,711.11
TXN03219,299,23.0,3,STOP,68.77
TXN03220,499,90.0,0,RETRY,449.1
TXN03221,4999,34.0,1,STOP,1699.66
TXN03222,4999,95.0,0,RETRY,4749.05
TXN03223,999,96.0,0,RETRY,959.04
TXN03224,4999,38.0,1,STOP,1899.62
TXN03225,2499,85.0,3,STOP,2124.15
TXN03226,1999,23.0,3,STOP,459.77
TXN03227,2499,92.0,0,RETRY,2299.08
TXN03228,199,45.0,3,STOP,89.55
TXN03229,9999,71.0,0,PAYMENT LINK,7099.29
TXN03230,299,74.0,0,PAYMENT LINK,221.26
TXN03231,4999,77.0,2,STOP,3849.23
TXN03232,4999,97.0,2,STOP,4849.03
TXN03233,2499,86.0,2,STOP,2149.14
TXN03234,4999,99.0,0,RETRY,4949.01
TXN03235,499,95.0,3,STOP,474.05
TXN03236,1999,50.5,1,PAYMENT LINK,1009.495
TXN03237,1999,79.1,1,RETRY,1581.2089999999998
TXN03238,2499,84.0,0,RETRY,2099.16
TXN03239,1499,66.28333333333333,1,PAYMENT LINK,993.5871666666666
TXN03240,499,30.0,1,STOP,149.7
TXN03241,799,71.0,0,PAYMENT LINK,567.29
TXN03242,9999,28.000000000000004,3,STOP,2799.7200000000007
TXN03243,1999,97.0,0,RETRY,1939.03
TXN03244,499,87.0,3,STOP,434.13
TXN03245,499,93.0,2,STOP,464.07
TXN03246,1999,81.0,1,RETRY,1619.19
TXN03247,799,88.0,1,RETRY,703.12
TXN03248,1499,30.0,3,STOP,449.7
TXN03249,1999,63.761904761904766,2,STOP,1274.6004761904762
TXN03250,799,22.0,0,STOP,175.78
TXN03251,299,42.0,3,STOP,125.58
TXN03252,9999,80.0,3,STOP,7999.2
TXN03253,799,81.0,2,STOP,647.19
TXN03254,499,97.0,2,STOP,484.03
TXN03255,9999,74.0,3,STOP,7399.26
TXN03256,2499,20.0,2,STOP,499.8
TXN03257,799,57.99999999999999,3,STOP,463.4199999999999
TXN03258,4999,28.499999999999996,0,STOP,1424.7149999999997
TXN03259,4999,21.0,1,STOP,1049.79
TXN03260,1999,68.0,2,STOP,1359.32
TXN03261,2499,17.0,2,STOP,424.83
TXN03262,499,84.0,2,STOP,419.16
TXN03263,4999,84.0,3,STOP,4199.16
TXN03264,4999,98.0,0,RETRY,4899.02
TXN03265,999,13.0,2,STOP,129.87
TXN03266,4999,100.0,0,RETRY,4999.0
TXN03267,4999,78.0,0,RETRY,3899.22
TXN03268,1499,83.0,3,STOP,1244.17
TXN03269,1999,65.0,0,PAYMENT LINK,1299.35
TXN03270,1999,69.33333333333334,1,PAYMENT LINK,1385.9733333333334
TXN03271,2499,82.0,0,RETRY,2049.18
TXN03272,2499,79.0,3,STOP,1974.21
TXN03273,999,20.0,2,STOP,199.8
TXN03274,2499,75.0,1,RETRY,1874.25
TXN03275,1999,88.0,1,RETRY,1759.12
TXN03276,9999,95.0,2,STOP,9499.05
TXN03277,1999,53.0,1,PAYMENT LINK,1059.47
TXN03278,499,94.0,1,RETRY,469.06
TXN03279,299,79.0,3,STOP,236.21
TXN03280,1499,10.0,2,STOP,149.9
TXN03281,799,92.0,1,RETRY,735.08
TXN03282,2499,79.66666666666666,0,RETRY,1990.8699999999997
TXN03283,199,89.0,0,RETRY,177.11
TXN03284,199,96.0,3,STOP,191.04
TXN03285,9999,24.0,1,STOP,2399.76
TXN03286,1499,80.0,2,STOP,1199.2
TXN03287,1999,25.0,2,STOP,499.75
TXN03288,199,95.0,3,STOP,189.05
TXN03289,799,73.66666666666666,0,PAYMENT LINK,588.5966666666666
TXN03290,799,39.333333333333336,3,STOP,314.27333333333337
TXN03291,1999,25.0,1,STOP,499.75
TXN03292,4999,27.0,0,STOP,1349.73
TXN03293,1499,30.0,3,STOP,449.7
TXN03294,999,98.0,0,RETRY,979.02
TXN03295,2499,20.666666666666668,2,STOP,516.46
TXN03296,799,35.0,3,STOP,279.65
TXN03297,1499,96.0,0,RETRY,1439.04
TXN03298,799,23.0,1,STOP,183.77
TXN03299,1499,95.0,0,RETRY,1424.05
TXN03300,999,10.0,3,STOP,99.9
TXN03301,2499,25.0,1,STOP,624.75
TXN03302,4999,91.0,2,STOP,4549.09
TXN03303,299,83.0,3,STOP,248.17
TXN03304,299,14.000000000000002,2,STOP,41.86000000000001
TXN03305,9999,19.666666666666664,2,STOP,1966.4699999999998
TXN03306,799,26.0,0,STOP,207.74
TXN03307,299,92.0,0,RETRY,275.08
TXN03308,299,91.0,2,STOP,272.09
TXN03309,2499,99.0,0,RETRY,2474.01
TXN03310,499,23.0,3,STOP,114.77
TXN03311,9999,9.5,3,STOP,949.905
TXN03312,9999,81.0,1,RETRY,8099.19
TXN03313,4999,20.0,2,STOP,999.8
TXN03314,2499,25.0,2,STOP,624.75
TXN03315,9999,25.0,2,STOP,2499.75
TXN03316,999,13.0,0,STOP,129.87
TXN03317,999,18.666666666666668,0,STOP,186.48
TXN03318,2499,28.999999999999996,2,STOP,724.7099999999998
TXN03319,4999,90.0,1,RETRY,4499.1
TXN03320,2499,89.0,2,STOP,2224.11
TXN03321,199,87.0,3,STOP,173.13
TXN03322,799,44.0,1,PAYMENT LINK,351.56
TXN03323,1499,90.0,3,STOP,1349.1
TXN03324,2499,91.0,2,STOP,2274.09
TXN03325,1499,16.0,3,STOP,239.84
TXN03326,1499,94.0,2,STOP,1409.06
TXN03327,9999,78.0,3,STOP,7799.22
TXN03328,199,19.666666666666664,1,STOP,39.13666666666666
TXN03329,1499,97.0,0,RETRY,1454.03
TXN03330,999,13.0,3,STOP,129.87
TXN03331,199,14.533333333333335,3,STOP,28.921333333333337
TXN03332,299,28.999999999999996,3,STOP,86.70999999999998
TXN03333,4999,88.0,3,STOP,4399.12
TXN03334,999,65.0,1,PAYMENT LINK,649.35
TXN03335,9999,87.0,0,RETRY,8699.13
TXN03336,2499,91.0,2,STOP,2274.09
TXN03337,999,79.5,2,STOP,794.205
TXN03338,9999,90.33333333333333,2,STOP,9032.43
TXN03339,9999,93.0,0,RETRY,9299.07
TXN03340,199,79.0,2,STOP,157.21
TXN03341,4999,73.0,2,STOP,3649.27
TXN03342,1499,91.0,0,RETRY,1364.09
TXN03343,299,13.0,2,STOP,38.87
TXN03344,1999,95.0,2,STOP,1899.05
TXN03345,999,97.0,2,STOP,969.03
TXN03346,2499,28.000000000000004,0,STOP,699.7200000000001
TXN03347,4999,41.0,0,PAYMENT LINK,2049.59
TXN03348,1999,80.0,1,RETRY,1599.2
TXN03349,999,88.0,2,STOP,879.12
TXN03350,2499,98.0,3,STOP,2449.02
TXN03351,2499,63.0,1,PAYMENT LINK,1574.37
TXN03352,1999,66.0,2,STOP,1319.34
TXN03353,799,87.0,0,RETRY,695.13
TXN03354,1499,28.000000000000004,0,STOP,419.7200000000001
TXN03355,799,95.0,0,RETRY,759.05
TXN03356,999,77.33333333333333,1,RETRY,772.56
TXN03357,299,86.0,3,STOP,257.14
TXN03358,799,15.0,0,STOP,119.85
TXN03359,499,97.66666666666666,0,RETRY,487.3566666666666
TXN03360,2499,78.0,3,STOP,1949.22
TXN03361,1999,25.0,3,STOP,499.75
TXN03362,799,88.0,3,STOP,703.12
TXN03363,299,86.0,2,STOP,257.14
TXN03364,499,16.0,1,STOP,79.84
TXN03365,1999,92.0,2,STOP,1839.08
TXN03366,299,30.0,2,STOP,89.7
TXN03367,9999,8.0,0,STOP,799.92
TXN03368,499,89.0,0,RETRY,444.11
TXN03369,299,91.0,0,RETRY,272.09
TXN03370,999,77.0,1,RETRY,769.23
TXN03371,299,92.0,1,RETRY,275.08
TXN03372,2499,27.0,1,STOP,674.73
TXN03373,9999,27.0,1,STOP,2699.73
TXN03374,799,86.0,2,STOP,687.14
TXN03375,499,80.0,1,RETRY,399.2
TXN03376,799,88.0,2,STOP,703.12
TXN03377,199,92.0,0,RETRY,183.08
TXN03378,2499,88.0,2,STOP,2199.12
TXN03379,499,70.0,2,STOP,349.3
TXN03380,499,66.0,1,PAYMENT LINK,329.34
TXN03381,999,84.0,3,STOP,839.16
TXN03382,799,13.0,0,STOP,103.87
TXN03383,1999,68.0,3,STOP,1359.32
TXN03384,1999,22.0,3,STOP,439.78
TXN03385,199,31.0,3,STOP,61.69
TXN03386,299,9.0,0,STOP,26.91
TXN03387,499,24.0,2,STOP,119.76
TXN03388,999,19.0,3,STOP,189.81
TXN03389,199,74.0,3,STOP,147.26
TXN03390,4999,77.0,3,STOP,3849.23
TXN03391,299,90.0,2,STOP,269.1
TXN03392,799,87.0,2,STOP,695.13
TXN03393,499,78.23333333333332,1,RETRY,390.38433333333325
TXN03394,299,50.0,2,STOP,149.5
TXN03395,299,91.0,1,RETRY,272.09
TXN03396,799,28.999999999999996,0,STOP,231.70999999999995
TXN03397,499,80.0,1,RETRY,399.2
TXN03398,9999,25.0,1,STOP,2499.75
TXN03399,799,77.0,2,STOP,615.23
TXN03400,999,94.0,0,RETRY,939.06
TXN03401,799,57.99999999999999,1,PAYMENT LINK,463.4199999999999
TXN03402,4999,89.0,2,STOP,4449.11
TXN03403,9999,28.333333333333332,3,STOP,2833.05
TXN03404,499,80.0,1,RETRY,399.2
TXN03405,1499,20.0,2,STOP,299.8
TXN03406,2499,92.0,2,STOP,2299.08
TXN03407,9999,94.0,0,RETRY,9399.06
TXN03408,499,82.0,3,STOP,409.18
TXN03409,799,99.0,1,RETRY,791.01
TXN03410,999,66.0,3,STOP,659.34
TXN03411,1999,80.0,3,STOP,1599.2
TXN03412,999,71.01666666666667,1,PAYMENT LINK,709.4564999999999
TXN03413,799,92.0,1,RETRY,735.08
TXN03414,4999,83.0,1,RETRY,4149.17
TXN03415,799,23.0,1,STOP,183.77
TXN03416,799,89.0,3,STOP,711.11
TXN03417,4999,97.0,1,RETRY,4849.03
TXN03418,299,89.83333333333333,1,RETRY,268.60166666666663
TXN03419,2499,17.142857142857142,2,STOP,428.4
TXN03420,299,72.0,2,STOP,215.28
TXN03421,499,23.0,1,STOP,114.77
TXN03422,1499,83.0,1,RETRY,1244.17
TXN03423,999,80.0,1,RETRY,799.2
TXN03424,499,73.0,3,STOP,364.27
TXN03425,1499,74.0,3,STOP,1109.26
TXN03426,1999,64.0,1,PAYMENT LINK,1279.36
TXN03427,1499,84.0,0,RETRY,1259.16
TXN03428,1999,84.0,3,STOP,1679.16
TXN03429,299,76.0,0,RETRY,227.24
TXN03430,799,92.0,0,RETRY,735.08
TXN03431,9999,7.2666666666666675,2,STOP,726.594
TXN03432,199,9.0,2,STOP,17.91
TXN03433,1999,91.0,0,RETRY,1819.09
TXN03434,2499,24.0,2,STOP,599.76
TXN03435,299,78.0,2,STOP,233.22
TXN03436,299,96.0,0,RETRY,287.04
TXN03437,299,26.0,1,STOP,77.74
TXN03438,9999,28.000000000000004,1,STOP,2799.7200000000007
TXN03439,999,17.333333333333332,1,STOP,173.16
TXN03440,9999,74.0,1,PAYMENT LINK,7399.26
TXN03441,1999,13.0,3,STOP,259.87
TXN03442,499,79.0,3,STOP,394.21
TXN03443,299,87.0,3,STOP,260.13
TXN03444,499,86.0,1,RETRY,429.14
TXN03445,1499,5.0,1,STOP,74.95
TXN03446,1999,22.0,1,STOP,439.78
TXN03447,799,92.0,3,STOP,735.08
TXN03448,999,76.0,2,STOP,759.24
TXN03449,2499,95.0,1,RETRY,2374.05
TXN03450,199,99.0,0,RETRY,197.01
TXN03451,799,15.0,2,STOP,119.85
TXN03452,799,93.0,2,STOP,743.07
TXN03453,299,20.0,2,STOP,59.8
TXN03454,1499,85.0,0,RETRY,1274.15
TXN03455,799,96.0,2,STOP,767.04
TXN03456,299,28.000000000000004,3,STOP,83.72000000000001
TXN03457,299,74.0,2,STOP,221.26
TXN03458,4999,97.5,2,STOP,4874.025
TXN03459,499,98.0,1,RETRY,489.02
TXN03460,4999,74.0,1,PAYMENT LINK,3699.26
TXN03461,2499,56.00000000000001,3,STOP,1399.4400000000003
TXN03462,299,17.0,3,STOP,50.83
TXN03463,2499,22.5,1,STOP,562.275
TXN03464,499,16.0,1,STOP,79.84
TXN03465,2499,42.0,2,STOP,1049.58
TXN03466,1499,98.0,0,RETRY,1469.02
TXN03467,999,96.0,3,STOP,959.04
TXN03468,4999,93.0,3,STOP,4649.07
TXN03469,299,90.5,2,STOP,270.595
TXN03470,4999,100.0,0,RETRY,4999.0
TXN03471,999,92.0,2,STOP,919.08
TXN03472,1999,79.0,2,STOP,1579.21
TXN03473,2499,20.0,2,STOP,499.8
TXN03474,2499,83.25,1,RETRY,2080.4175
TXN03475,799,80.0,0,RETRY,639.2
TXN03476,9999,81.0,0,RETRY,8099.19
TXN03477,199,23.0,3,STOP,45.77
TXN03478,1999,23.0,0,STOP,459.77
TXN03479,4999,62.0,1,PAYMENT LINK,3099.38
TXN03480,2499,15.0,3,STOP,374.85
TXN03481,1499,86.0,0,RETRY,1289.14
TXN03482,499,90.0,1,RETRY,449.1
TXN03483,9999,95.0,1,RETRY,9499.05
TXN03484,999,15.0,2,STOP,149.85
TXN03485,9999,99.0,0,RETRY,9899.01
TXN03486,2499,78.0,0,RETRY,1949.22
TXN03487,199,96.0,1,RETRY,191.04
TXN03488,199,16.0,3,STOP,31.84
TXN03489,2499,76.0,3,STOP,1899.24
TXN03490,799,89.0,1,RETRY,711.11
TXN03491,199,26.0,3,STOP,51.74
TXN03492,2499,100.0,0,RETRY,2499.0
TXN03493,4999,95.0,0,RETRY,4749.05
TXN03494,999,25.5,1,STOP,254.745
TXN03495,499,24.0,0,STOP,119.76
TXN03496,4999,76.0,1,RETRY,3799.24
TXN03497,4999,52.0,0,PAYMENT LINK,2599.48
TXN03498,199,21.0,0,STOP,41.79
TXN03499,999,93.0,0,RETRY,929.07
TXN03500,2499,21.0,2,STOP,524.79
TXN03501,799,89.0,1,RETRY,711.11
TXN03502,1999,79.0,0,RETRY,1579.21
TXN03503,499,8.0,3,STOP,39.92
TXN03504,4999,89.0,0,RETRY,4449.11
TXN03505,999,80.0,2,STOP,799.2
TXN03506,499,28.000000000000004,0,STOP,139.72000000000003
TXN03507,1499,84.0,3,STOP,1259.16
TXN03508,499,94.0,3,STOP,469.06
TXN03509,499,93.0,3,STOP,464.07
TXN03510,199,77.0,0,RETRY,153.23
TXN03511,1999,74.0,2,STOP,1479.26
TXN03512,1999,88.0,0,RETRY,1759.12
TXN03513,499,88.0,2,STOP,439.12
TXN03514,1999,27.0,2,STOP,539.73
TXN03515,799,93.0,3,STOP,743.07
TXN03516,9999,87.0,1,RETRY,8699.13
TXN03517,1999,99.0,0,RETRY,1979.01
TXN03518,299,86.0,2,STOP,257.14
TXN03519,199,69.0,2,STOP,137.31
TXN03520,499,98.0,2,STOP,489.02
TXN03521,1999,100.0,0,RETRY,1999.0
TXN03522,9999,85.0,2,STOP,8499.15
TXN03523,9999,18.0,3,STOP,1799.82
TXN03524,499,59.0,0,PAYMENT LINK,294.41
TXN03525,9999,91.0,2,STOP,9099.09
TXN03526,4999,63.0,2,STOP,3149.37
TXN03527,4999,59.0,2,STOP,2949.41
TXN03528,4999,16.0,2,STOP,799.84
TXN03529,799,28.999999999999996,2,STOP,231.70999999999995
TXN03530,1999,92.0,1,RETRY,1839.08
TXN03531,199,78.0,0,RETRY,155.22
TXN03532,1999,5.583333333333333,0,STOP,111.61083333333332
TXN03533,1999,86.0,1,RETRY,1719.14
TXN03534,299,75.0,1,RETRY,224.25
TXN03535,199,87.0,2,STOP,173.13
TXN03536,499,79.0,0,RETRY,394.21
TXN03537,9999,15.0,3,STOP,1499.85
TXN03538,1999,61.0,0,PAYMENT LINK,1219.39
TXN03539,1999,27.0,2,STOP,539.73
TXN03540,299,24.0,3,STOP,71.76
TXN03541,1499,84.0,1,RETRY,1259.16
TXN03542,999,13.0,2,STOP,129.87
TXN03543,799,99.0,0,RETRY,791.01
TXN03544,999,91.0,0,RETRY,909.09
TXN03545,1999,90.66666666666667,0,RETRY,1812.426666666667
TXN03546,1999,66.0,0,PAYMENT LINK,1319.34
TXN03547,4999,93.0,3,STOP,4649.07
TXN03548,1999,76.33333333333334,1,RETRY,1525.9033333333334
TXN03549,4999,80.0,3,STOP,3999.2
TXN03550,499,94.0,1,RETRY,469.06
TXN03551,999,31.0,2,STOP,309.69
TXN03552,499,100.0,0,RETRY,499.0
TXN03553,1499,22.0,2,STOP,329.78
TXN03554,299,91.0,1,RETRY,272.09
TXN03555,1499,89.0,2,STOP,1334.11
TXN03556,4999,28.000000000000004,2,STOP,1399.7200000000003
TXN03557,799,35.0,0,STOP,279.65
TXN03558,499,27.0,3,STOP,134.73
TXN03559,1999,76.0,2,STOP,1519.24
TXN03560,299,77.0,3,STOP,230.23
TXN03561,299,16.0,2,STOP,47.84
TXN03562,499,87.0,2,STOP,434.13
TXN03563,299,98.0,3,STOP,293.02
TXN03564,9999,96.0,0,RETRY,9599.04
TXN03565,499,77.0,1,RETRY,384.23
TXN03566,499,73.0,1,PAYMENT LINK,364.27
TXN03567,2499,17.0,0,STOP,424.83
TXN03568,1499,90.0,0,RETRY,1349.1
TXN03569,4999,87.0,2,STOP,4349.13
TXN03570,9999,11.0,2,STOP,1099.89
TXN03571,199,73.0,1,PAYMENT LINK,145.27
TXN03572,999,21.0,2,STOP,209.79
TXN03573,499,74.0,3,STOP,369.26
TXN03574,499,83.0,2,STOP,414.17
TXN03575,199,68.0,3,STOP,135.32
TXN03576,4999,57.99999999999999,3,STOP,2899.4199999999996
TXN03577,4999,91.0,2,STOP,4549.09
TXN03578,4999,88.0,1,RETRY,4399.12
TXN03579,2499,22.0,1,STOP,549.78
TXN03580,4999,95.0,2,STOP,4749.05
TXN03581,999,58.5,1,PAYMENT LINK,584.415
TXN03582,799,20.0,3,STOP,159.8
TXN03583,9999,91.0,2,STOP,9099.09
TXN03584,299,93.0,3,STOP,278.07
TXN03585,4999,88.0,1,RETRY,4399.12
TXN03586,1999,67.0,1,PAYMENT LINK,1339.33
TXN03587,499,66.0,2,STOP,329.34
TXN03588,199,13.0,1,STOP,25.87
TXN03589,1499,89.66666666666666,2,STOP,1344.1033333333332
TXN03590,1999,15.0,0,STOP,299.85
TXN03591,499,27.0,3,STOP,134.73
TXN03592,1499,70.0,1,PAYMENT LINK,1049.3
TXN03593,1499,14.000000000000002,2,STOP,209.86000000000004
TXN03594,2499,23.0,1,STOP,574.77
TXN03595,199,5.0,3,STOP,9.95
TXN03596,2499,98.0,0,RETRY,2449.02
TXN03597,2499,90.0,0,RETRY,2249.1
TXN03598,799,85.0,1,RETRY,679.15
TXN03599,1999,91.0,2,STOP,1819.09
TXN03600,799,60.0,1,PAYMENT LINK,479.4
TXN03601,199,21.75,0,STOP,43.2825
TXN03602,9999,47.0,3,STOP,4699.53
TXN03603,2499,15.0,3,STOP,374.85
TXN03604,1999,17.0,1,STOP,339.83
TXN03605,999,81.0,1,RETRY,809.19
TXN03606,799,16.0,2,STOP,127.84
TXN03607,199,83.0,2,STOP,165.17
TXN03608,1999,50.0,1,PAYMENT LINK,999.5
TXN03609,2499,19.0,3,STOP,474.81
TXN03610,299,98.0,3,STOP,293.02
TXN03611,9999,31.0,0,STOP,3099.69
TXN03612,199,16.0,0,STOP,31.84
TXN03613,299,86.0,1,RETRY,257.14
TXN03614,1999,18.0,1,STOP,359.82
TXN03615,299,95.0,0,RETRY,284.05
TXN03616,799,23.0,2,STOP,183.77
TXN03617,199,57.99999999999999,1,PAYMENT LINK,115.41999999999999
TXN03618,1499,82.0,2,STOP,1229.18
TXN03619,999,87.0,1,RETRY,869.13
TXN03620,499,84.0,2,STOP,419.16
TXN03621,999,24.0,1,STOP,239.76
TXN03622,2499,95.0,2,STOP,2374.05
TXN03623,4999,77.0,2,STOP,3849.23
TXN03624,999,26.0,1,STOP,259.74
TXN03625,499,74.0,2,STOP,369.26
TXN03626,199,75.0,3,STOP,149.25
TXN03627,299,72.0,2,STOP,215.28
TXN03628,999,20.0,1,STOP,199.8
TXN03629,1499,24.0,2,STOP,359.76
