transaction_id,customer_id,amount,payment_method,failure_reason,previous_transactions,previous_failures,retry_count,customer_type,payment_status,recovered
TXN02759,CUST0096,9999,NetBanking,Card Declined,26,3,2,Loyal,Failed,No
TXN02760,CUST0705,299,NetBanking,Authentication Failed,1,1,3,New,Failed,No
TXN02761,CUST0962,199,Card,Network Error,17,1,2,Loyal,Recovered,Yes
TXN02762,CUST0540,1499,Card,Authentication Failed,21,3,0,Loyal,Recovered,Yes
TXN02763,CUST0658,499,Wallet,Card Declined,12,5,1,Regular,Recovered,Yes
TXN02764,CUST0888,199,Card,Authentication Failed,13,1,3,Regular,Recovered,Yes
TXN02765,CUST0848,999,Card,Card Declined,10,3,0,Regular,Failed,No
TXN02766,CUST0254,999,NetBanking,Insufficient Balance,5,3,3,Regular,Recovered,Yes
TXN02767,CUST0766,1999,NetBanking,Network Error,22,1,3,Loyal,Recovered,Yes
TXN02768,CUST0714,1499,Card,Authentication Failed,19,1,2,Loyal,Recovered,Yes
TXN02769,CUST0271,499,Card,Network Error,30,0,2,Loyal,Recovered,Yes
TXN02770,CUST0352,1999,Wallet,Bank Timeout,22,4,0,Loyal,Recovered,Yes
TXN02771,CUST0146,799,Card,Card Declined,16,1,2,Loyal,Failed,No
TXN02772,CUST0864,4999,Card,Insufficient Balance,8,2,1,Regular,Recovered,Yes
TXN02773,CUST0321,1999,Card,Bank Timeout,18,2,3,Loyal,Recovered,Yes
TXN02774,CUST0964,999,Wallet,Network Error,28,3,0,Loyal,Failed,No
TXN02775,CUST0779,9999,Card,Bank Timeout,28,4,2,Loyal,Recovered,Yes
TXN02776,CUST0419,499,NetBanking,Card Declined,10,4,0,Regular,Recovered,Yes
TXN02777,CUST0819,799,UPI,Insufficient Balance,14,5,0,Regular,Recovered,Yes
TXN02778,CUST0138,199,NetBanking,Bank Timeout,26,4,0,Loyal,Recovered,Yes
TXN02779,CUST0739,2499,Card,Network Error,7,3,0,Regular,Recovered,Yes
TXN02780,CUST0816,1999,UPI,Bank Timeout,13,5,2,Regular,Recovered,Yes
TXN02781,CUST0162,1499,Card,Authentication Failed,13,2,1,Regular,Recovered,Yes
TXN02782,CUST0104,2499,Wallet,Network Error,23,4,0,Loyal,Failed,No
TXN02783,CUST0519,499,UPI,Insufficient Balance,20,0,2,Loyal,Failed,No
TXN02784,CUST0964,299,NetBanking,Card Declined,12,4,1,Regular,Failed,No
TXN02785,CUST0176,9999,Card,Authentication Failed,14,0,1,Regular,Recovered,Yes
TXN02786,CUST0001,9999,Card,Network Error,19,0,2,Loyal,Failed,No
TXN02787,CUST0132,2499,NetBanking,Card Declined,9,0,2,Regular,Recovered,Yes
TXN02788,CUST0038,1999,Card,Network Error,2,3,2,New,Failed,No
TXN02789,CUST0511,799,Wallet,Card Declined,28,2,0,Loyal,Recovered,Yes
TXN02790,CUST0990,9999,Wallet,Authentication Failed,8,5,0,Regular,Recovered,Yes
TXN02791,CUST0456,1499,Wallet,Card Declined,23,3,2,Loyal,Recovered,Yes
TXN02792,CUST0522,199,NetBanking,Card Declined,0,4,1,New,Recovered,Yes
TXN02793,CUST0827,499,NetBanking,Insufficient Balance,5,4,0,Regular,Recovered,Yes
TXN02794,CUST0171,1499,Wallet,Insufficient Balance,19,5,3,Loyal,Recovered,Yes
TXN02795,CUST0754,499,Wallet,Network Error,16,4,2,Loyal,Failed,No
TXN02796,CUST0287,499,Card,Bank Timeout,8,1,1,Regular,Recovered,Yes
TXN02797,CUST0886,499,Card,Insufficient Balance,24,2,2,Loyal,Recovered,Yes
TXN02798,CUST0368,499,NetBanking,Authentication Failed,14,1,3,Regular,Recovered,Yes
TXN02799,CUST0577,999,Card,Insufficient Balance,30,1,0,Loyal,Recovered,Yes
TXN02800,CUST0860,9999,Card,Card Declined,15,0,0,Loyal,Recovered,Yes
TXN02801,CUST0259,799,Card,Bank Timeout,4,5,0,New,Recovered,Yes
TXN02802,CUST0834,9999,Card,Network Error,6,0,3,Regular,Recovered,Yes
TXN02803,CUST0739,9999,UPI,Insufficient Balance,15,1,0,Loyal,Recovered,Yes
TXN02804,CUST0535,299,UPI,Insufficient Balance,29,1,1,Loyal,Failed,No
TXN02805,CUST0091,1499,UPI,Authentication Failed,2,1,2,New,Failed,No
TXN02806,CUST0239,799,Wallet,Network Error,3,5,2,New,Failed,No
TXN02807,CUST0087,199,Card,Authentication Failed,24,0,2,Loyal,Recovered,Yes
TXN02808,CUST0296,1499,Card,Authentication Failed,8,5,0,Regular,Recovered,Yes
TXN02809,CUST0484,4999,NetBanking,Insufficient Balance,15,0,2,Loyal,Failed,No
TXN02810,CUST0774,999,UPI,Card Declined,10,1,2,Regular,Recovered,Yes
TXN02811,CUST0244,1499,UPI,Card Declined,0,1,1,New,Failed,No
TXN02812,CUST0583,1999,NetBanking,Network Error,25,2,3,Loyal,Recovered,Yes
TXN02813,CUST0905,4999,NetBanking,Card Declined,9,3,3,Regular,Failed,No
TXN02814,CUST0019,999,UPI,Bank Timeout,17,2,1,Loyal,Recovered,Yes
TXN02815,CUST0493,4999,Card,Authentication Failed,13,1,3,Regular,Failed,No
TXN02816,CUST0359,299,Wallet,Bank Timeout,0,4,1,New,Recovered,Yes
TXN02817,CUST0236,1999,NetBanking,Bank Timeout,23,0,0,Loyal,Recovered,Yes
TXN02818,CUST0328,999,Card,Card Declined,7,3,3,Regular,Failed,No
TXN02819,CUST0165,499,UPI,Authentication Failed,26,4,2,Loyal,Recovered,Yes
TXN02820,CUST0938,799,NetBanking,Card Declined,13,4,1,Regular,Recovered,Yes
TXN02821,CUST0973,499,Wallet,Network Error,24,2,0,Loyal,Recovered,Yes
TXN02822,CUST0984,9999,Card,Network Error,24,2,0,Loyal,Recovered,Yes
TXN02823,CUST0899,9999,Wallet,Card Declined,20,1,2,Loyal,Failed,No
TXN02824,CUST0962,299,NetBanking,Insufficient Balance,17,4,2,Loyal,Failed,No
TXN02825,CUST0376,1499,UPI,Insufficient Balance,29,1,1,Loyal,Failed,No
TXN02826,CUST0698,199,Card,Authentication Failed,6,2,0,Regular,Recovered,Yes
TXN02827,CUST0448,1999,NetBanking,Insufficient Balance,0,5,2,New,Failed,No
TXN02828,CUST0512,9999,Wallet,Insufficient Balance,4,2,1,New,Failed,No
TXN02829,CUST0935,499,Wallet,Bank Timeout,8,4,1,Regular,Recovered,Yes
TXN02830,CUST0697,9999,UPI,Network Error,3,5,0,New,Recovered,Yes
TXN02831,CUST0238,499,Card,Network Error,23,3,3,Loyal,Recovered,Yes
TXN02832,CUST0382,4999,NetBanking,Network Error,0,4,0,New,Failed,No
TXN02833,CUST0526,499,UPI,Card Declined,26,2,1,Loyal,Failed,No
TXN02834,CUST0653,799,Card,Authentication Failed,3,5,3,New,Recovered,Yes
TXN02835,CUST0264,499,Card,Authentication Failed,3,0,0,New,Recovered,Yes
TXN02836,CUST0178,2499,NetBanking,Card Declined,4,3,0,New,Failed,No
TXN02837,CUST0896,2499,Card,Card Declined,4,1,2,New,Failed,No
TXN02838,CUST0562,4999,Wallet,Insufficient Balance,7,2,1,Regular,Recovered,Yes
TXN02839,CUST0996,799,Wallet,Bank Timeout,26,5,0,Loyal,Failed,No
TXN02840,CUST0187,199,Card,Authentication Failed,10,5,3,Regular,Recovered,Yes
TXN02841,CUST0644,799,UPI,Bank Timeout,3,5,0,New,Recovered,Yes
TXN02842,CUST0481,4999,UPI,Network Error,0,3,2,New,Failed,No
TXN02843,CUST0408,799,NetBanking,Bank Timeout,24,2,2,Loyal,Recovered,Yes
TXN02844,CUST0506,999,Wallet,Card Declined,0,5,1,New,Recovered,Yes
TXN02845,CUST0503,9999,UPI,Bank Timeout,25,1,1,Loyal,Recovered,Yes
TXN02846,CUST0201,2499,NetBanking,Authentication Failed,30,5,2,Loyal,Recovered,Yes
TXN02847,CUST0379,2499,Wallet,Card Declined,28,3,0,Loyal,Failed,No
TXN02848,CUST0197,799,UPI,Network Error,21,4,1,Loyal,Failed,No
TXN02849,CUST0892,2499,Card,Network Error,28,2,3,Loyal,Recovered,Yes
TXN02850,CUST0569,1999,NetBanking,Card Declined,7,5,3,Regular,Failed,No
TXN02851,CUST0331,499,Wallet,Bank Timeout,13,1,0,Regular,Recovered,Yes
TXN02852,CUST0287,799,NetBanking,Bank Timeout,29,2,3,Loyal,Recovered,Yes
TXN02853,CUST0683,2499,Wallet,Insufficient Balance,22,4,1,Loyal,Failed,No
TXN02854,CUST0207,999,Card,Network Error,6,0,0,Regular,Recovered,Yes
TXN02855,CUST0195,1499,Card,Network Error,18,5,1,Loyal,Failed,No
TXN02856,CUST0079,799,UPI,Authentication Failed,28,2,0,Loyal,Failed,No
TXN02857,CUST0897,199,Card,Network Error,30,5,3,Loyal,Recovered,Yes
TXN02858,CUST0627,299,Card,Authentication Failed,18,2,1,Loyal,Failed,No
TXN02859,CUST0346,799,Card,Insufficient Balance,0,5,3,New,Failed,No
TXN02860,CUST0590,9999,Card,Authentication Failed,13,3,3,Regular,Failed,No
TXN02861,CUST0858,9999,Card,Card Declined,3,5,2,New,Recovered,Yes
TXN02862,CUST0703,799,Wallet,Insufficient Balance,24,2,2,Loyal,Failed,No
TXN02863,CUST0269,9999,Card,Network Error,12,0,3,Regular,Failed,No
TXN02864,CUST0774,1499,NetBanking,Authentication Failed,27,2,2,Loyal,Failed,No
TXN02865,CUST0374,199,NetBanking,Insufficient Balance,1,2,3,New,Failed,No
TXN02866,CUST0294,799,Card,Card Declined,9,5,0,Regular,Recovered,Yes
TXN02867,CUST0786,799,NetBanking,Card Declined,5,1,1,Regular,Recovered,Yes
TXN02868,CUST0472,1499,Wallet,Insufficient Balance,9,0,1,Regular,Recovered,Yes
TXN02869,CUST0823,299,NetBanking,Card Declined,20,4,1,Loyal,Recovered,Yes
TXN02870,CUST0545,999,Card,Authentication Failed,17,0,1,Loyal,Recovered,Yes
TXN02871,CUST0982,9999,NetBanking,Authentication Failed,2,5,3,New,Recovered,Yes
TXN02872,CUST0086,299,Card,Insufficient Balance,23,3,3,Loyal,Recovered,Yes
TXN02873,CUST0858,299,Wallet,Insufficient Balance,23,4,3,Loyal,Recovered,Yes
TXN02874,CUST0969,9999,UPI,Authentication Failed,5,5,0,Regular,Recovered,Yes
TXN02875,CUST0405,1499,Wallet,Card Declined,22,4,1,Loyal,Recovered,Yes
TXN02876,CUST0993,499,Card,Bank Timeout,1,0,0,New,Recovered,Yes
TXN02877,CUST0627,799,Card,Insufficient Balance,10,5,1,Regular,Failed,No
TXN02878,CUST0209,799,Card,Authentication Failed,28,2,1,Loyal,Recovered,Yes
TXN02879,CUST0227,1999,Wallet,Insufficient Balance,21,0,2,Loyal,Recovered,Yes
TXN02880,CUST0470,2499,NetBanking,Card Declined,16,4,3,Loyal,Recovered,Yes
TXN02881,CUST0020,9999,NetBanking,Bank Timeout,10,0,3,Regular,Recovered,Yes
TXN02882,CUST0955,9999,Wallet,Insufficient Balance,24,5,0,Loyal,Failed,No
TXN02883,CUST0214,499,UPI,Bank Timeout,8,5,2,Regular,Recovered,Yes
TXN02884,CUST0729,1999,Wallet,Card Declined,5,0,0,Regular,Failed,No
TXN02885,CUST0625,499,Wallet,Insufficient Balance,16,3,0,Loyal,Failed,No
TXN02886,CUST0128,199,Card,Network Error,17,3,3,Loyal,Recovered,Yes
TXN02887,CUST0655,2499,Wallet,Authentication Failed,5,3,3,Regular,Recovered,Yes
TXN02888,CUST0949,1499,NetBanking,Bank Timeout,2,2,2,New,Recovered,Yes
TXN02889,CUST0147,299,NetBanking,Network Error,17,2,1,Loyal,Failed,No
TXN02890,CUST0934,799,Wallet,Insufficient Balance,4,4,3,New,Failed,No
TXN02891,CUST0785,199,Card,Bank Timeout,26,0,0,Loyal,Recovered,Yes
TXN02892,CUST0225,4999,UPI,Bank Timeout,11,2,3,Regular,Recovered,Yes
TXN02893,CUST0660,299,Wallet,Network Error,26,4,0,Loyal,Recovered,Yes
TXN02894,CUST0859,199,Wallet,Authentication Failed,19,3,0,Loyal,Recovered,Yes
TXN02895,CUST0076,9999,UPI,Insufficient Balance,1,0,1,New,Failed,No
TXN02896,CUST0084,199,Card,Bank Timeout,15,4,1,Loyal,Recovered,Yes
TXN02897,CUST0334,9999,Card,Authentication Failed,9,1,0,Regular,Recovered,Yes
TXN02898,CUST0665,499,Card,Bank Timeout,28,1,2,Loyal,Recovered,Yes
TXN02899,CUST0636,4999,NetBanking,Card Declined,14,3,0,Regular,Recovered,Yes
TXN02900,CUST0862,799,UPI,Card Declined,18,2,1,Loyal,Recovered,Yes
TXN02901,CUST0252,9999,Card,Card Declined,22,5,2,Loyal,Recovered,Yes
TXN02902,CUST0460,299,Wallet,Insufficient Balance,23,1,1,Loyal,Failed,No
TXN02903,CUST0368,4999,Wallet,Authentication Failed,24,5,3,Loyal,Recovered,Yes
TXN02904,CUST0447,4999,UPI,Bank Timeout,5,4,2,Regular,Recovered,Yes
TXN02905,CUST0430,299,Wallet,Insufficient Balance,4,1,0,New,Failed,No
TXN02906,CUST0247,799,UPI,Network Error,29,0,1,Loyal,Recovered,Yes
TXN02907,CUST0383,9999,NetBanking,Insufficient Balance,23,2,1,Loyal,Recovered,Yes
TXN02908,CUST0165,499,Card,Card Declined,11,2,2,Regular,Recovered,Yes
TXN02909,CUST0480,499,NetBanking,Authentication Failed,21,4,3,Loyal,Recovered,Yes
TXN02910,CUST0179,199,NetBanking,Authentication Failed,15,4,0,Loyal,Recovered,Yes
TXN02911,CUST0315,2499,Wallet,Authentication Failed,28,0,0,Loyal,Recovered,Yes
TXN02912,CUST0389,1999,Wallet,Card Declined,7,2,3,Regular,Failed,No
TXN02913,CUST0307,199,NetBanking,Bank Timeout,11,4,3,Regular,Recovered,Yes
TXN02914,CUST0367,4999,NetBanking,Insufficient Balance,6,5,2,Regular,Failed,No
TXN02915,CUST0192,1499,Card,Network Error,21,2,0,Loyal,Recovered,Yes
TXN02916,CUST0515,299,Wallet,Network Error,9,5,3,Regular,Failed,No
TXN02917,CUST0249,199,NetBanking,Insufficient Balance,26,1,2,Loyal,Recovered,Yes
TXN02918,CUST0839,2499,Card,Bank Timeout,11,0,1,Regular,Recovered,Yes
TXN02919,CUST0923,1999,Wallet,Bank Timeout,2,1,3,New,Recovered,Yes
TXN02920,CUST0176,2499,UPI,Authentication Failed,30,5,0,Loyal,Recovered,Yes
TXN02921,CUST0748,2499,UPI,Bank Timeout,4,2,1,New,Failed,No
TXN02922,CUST0083,299,Wallet,Authentication Failed,14,5,3,Regular,Recovered,Yes
TXN02923,CUST0885,299,UPI,Card Declined,19,3,3,Loyal,Failed,No
TXN02924,CUST0333,799,Wallet,Card Declined,7,0,1,Regular,Recovered,Yes
TXN02925,CUST0341,799,NetBanking,Bank Timeout,21,3,2,Loyal,Failed,No
TXN02926,CUST0943,1999,Wallet,Authentication Failed,6,4,1,Regular,Failed,No
TXN02927,CUST0010,299,Card,Authentication Failed,15,5,2,Loyal,Recovered,Yes
TXN02928,CUST0006,799,NetBanking,Authentication Failed,10,3,1,Regular,Recovered,Yes
TXN02929,CUST0316,9999,NetBanking,Authentication Failed,25,0,2,Loyal,Recovered,Yes
TXN02930,CUST0643,1999,Card,Authentication Failed,21,5,2,Loyal,Recovered,Yes
TXN02931,CUST0010,2499,Wallet,Bank Timeout,28,3,3,Loyal,Recovered,Yes
TXN02932,CUST0139,499,UPI,Insufficient Balance,13,3,1,Regular,Recovered,Yes
TXN02933,CUST0331,4999,NetBanking,Network Error,7,2,3,Regular,Failed,No
TXN02934,CUST0942,299,Wallet,Insufficient Balance,20,4,1,Loyal,Failed,No
TXN02935,CUST0932,4999,NetBanking,Bank Timeout,25,4,3,Loyal,Recovered,Yes
TXN02936,CUST0720,999,Card,Authentication Failed,24,5,1,Loyal,Recovered,Yes
TXN02937,CUST0137,199,Card,Bank Timeout,3,4,1,New,Recovered,Yes
TXN02938,CUST0634,9999,UPI,Authentication Failed,28,4,3,Loyal,Failed,No
TXN02939,CUST0743,199,Wallet,Card Declined,9,0,3,Regular,Failed,No
TXN02940,CUST0681,4999,UPI,Network Error,13,0,2,Regular,Recovered,Yes
TXN02941,CUST0404,499,UPI,Card Declined,25,2,3,Loyal,Failed,No
TXN02942,CUST0756,4999,Wallet,Insufficient Balance,9,5,1,Regular,Recovered,Yes
TXN02943,CUST0777,499,Wallet,Insufficient Balance,21,1,2,Loyal,Failed,No
TXN02944,CUST0832,299,NetBanking,Insufficient Balance,13,0,3,Regular,Failed,No
TXN02945,CUST0695,2499,NetBanking,Insufficient Balance,28,1,0,Loyal,Failed,No
TXN02946,CUST0567,499,Wallet,Bank Timeout,17,3,2,Loyal,Recovered,Yes
TXN02947,CUST0419,1999,UPI,Insufficient Balance,5,0,1,Regular,Failed,No
TXN02948,CUST0208,799,Card,Card Declined,28,2,2,Loyal,Recovered,Yes
TXN02949,CUST0888,199,UPI,Card Declined,12,1,1,Regular,Recovered,Yes
TXN02950,CUST0544,999,UPI,Bank Timeout,26,3,2,Loyal,Recovered,Yes
TXN02951,CUST0688,2499,NetBanking,Authentication Failed,11,1,3,Regular,Recovered,Yes
TXN02952,CUST0329,4999,NetBanking,Network Error,21,5,2,Loyal,Failed,No
TXN02953,CUST0724,1999,NetBanking,Bank Timeout,3,3,0,New,Recovered,Yes
TXN02954,CUST0032,9999,Wallet,Authentication Failed,27,2,1,Loyal,Recovered,Yes
TXN02955,CUST0896,999,Wallet,Card Declined,8,2,2,Regular,Recovered,Yes
TXN02956,CUST0256,199,Card,Insufficient Balance,25,0,0,Loyal,Recovered,Yes
TXN02957,CUST0155,1999,Card,Authentication Failed,7,0,1,Regular,Failed,No
TXN02958,CUST0456,799,Wallet,Bank Timeout,25,4,2,Loyal,Recovered,Yes
TXN02959,CUST0729,499,NetBanking,Card Declined,25,5,2,Loyal,Recovered,Yes
TXN02960,CUST0046,4999,UPI,Bank Timeout,25,0,0,Loyal,Recovered,Yes
TXN02961,CUST0892,299,Card,Bank Timeout,29,1,1,Loyal,Recovered,Yes
TXN02962,CUST0787,499,Card,Card Declined,16,4,1,Loyal,Failed,No
TXN02963,CUST0359,1999,UPI,Authentication Failed,6,2,0,Regular,Failed,No
TXN02964,CUST0578,999,Wallet,Authentication Failed,9,5,2,Regular,Recovered,Yes
TXN02965,CUST0531,9999,NetBanking,Authentication Failed,5,3,3,Regular,Failed,No
TXN02966,CUST0148,9999,Card,Network Error,10,3,0,Regular,Recovered,Yes
TXN02967,CUST0588,9999,Card,Bank Timeout,12,5,1,Regular,Recovered,Yes
TXN02968,CUST0375,999,UPI,Authentication Failed,30,0,2,Loyal,Failed,No
TXN02969,CUST0029,499,Wallet,Authentication Failed,10,5,3,Regular,Recovered,Yes
TXN02970,CUST0913,999,UPI,Network Error,6,4,0,Regular,Recovered,Yes
TXN02971,CUST0063,199,Wallet,Authentication Failed,20,3,0,Loyal,Recovered,Yes
TXN02972,CUST0058,499,NetBanking,Bank Timeout,26,0,1,Loyal,Recovered,Yes
TXN02973,CUST0024,799,Card,Authentication Failed,28,0,0,Loyal,Recovered,Yes
TXN02974,CUST0690,2499,NetBanking,Card Declined,4,0,1,New,Failed,No
TXN02975,CUST0047,299,UPI,Network Error,20,5,1,Loyal,Recovered,Yes
TXN02976,CUST0924,999,NetBanking,Insufficient Balance,16,1,1,Loyal,Failed,No
TXN02977,CUST0740,299,UPI,Bank Timeout,21,0,2,Loyal,Recovered,Yes
TXN02978,CUST0434,199,NetBanking,Insufficient Balance,24,3,3,Loyal,Recovered,Yes
TXN02979,CUST0114,999,NetBanking,Insufficient Balance,8,0,2,Regular,Failed,No
TXN02980,CUST0366,999,Wallet,Insufficient Balance,0,1,1,New,Failed,No
TXN02981,CUST0580,9999,Card,Network Error,4,3,0,New,Failed,No
TXN02982,CUST0453,1499,Card,Bank Timeout,11,4,0,Regular,Recovered,Yes
TXN02983,CUST0584,199,Wallet,Card Declined,12,2,1,Regular,Failed,No
TXN02984,CUST0554,2499,UPI,Network Error,10,2,2,Regular,Failed,No
TXN02985,CUST0057,9999,Card,Insufficient Balance,5,4,0,Regular,Failed,No
TXN02986,CUST0726,2499,Wallet,Card Declined,23,0,1,Loyal,Recovered,Yes
TXN02987,CUST0797,4999,Card,Network Error,18,4,3,Loyal,Failed,No
TXN02988,CUST0509,1999,UPI,Insufficient Balance,9,3,0,Regular,Recovered,Yes
TXN02989,CUST0490,1999,UPI,Authentication Failed,6,1,0,Regular,Failed,No
TXN02990,CUST0167,499,NetBanking,Card Declined,20,4,0,Loyal,Recovered,Yes
TXN02991,CUST0891,1999,UPI,Card Declined,13,5,3,Regular,Recovered,Yes
TXN02992,CUST0903,9999,NetBanking,Authentication Failed,7,5,0,Regular,Recovered,Yes
TXN02993,CUST0111,4999,Card,Authentication Failed,3,5,1,New,Recovered,Yes
TXN02994,CUST0356,1499,NetBanking,Network Error,1,2,1,New,Recovered,Yes
TXN02995,CUST0772,4999,NetBanking,Insufficient Balance,6,4,2,Regular,Recovered,Yes
TXN02996,CUST0529,199,NetBanking,Insufficient Balance,28,1,0,Loyal,Failed,No
TXN02997,CUST0866,999,UPI,Network Error,4,3,0,New,Failed,No
TXN02998,CUST0581,1499,Wallet,Insufficient Balance,24,1,1,Loyal,Recovered,Yes
TXN02999,CUST0853,1499,NetBanking,Bank Timeout,2,5,2,New,Recovered,Yes
TXN03000,CUST0294,1999,Wallet,Network Error,21,0,1,Loyal,Recovered,Yes
TXN03001,CUST0823,299,NetBanking,Card Declined,16,2,2,Loyal,Recovered,Yes
TXN03002,CUST0030,4999,Wallet,Insufficient Balance,1,4,1,New,Recovered,Yes
TXN03003,CUST0315,1499,UPI,Insufficient Balance,0,1,3,New,Recovered,Yes
TXN03004,CUST0471,299,UPI,Network Error,1,4,0,New,Failed,No
TXN03005,CUST0234,2499,UPI,Insufficient Balance,13,4,1,Regular,Recovered,Yes
TXN03006,CUST0726,1999,NetBanking,Insufficient Balance,25,3,3,Loyal,Failed,No
TXN03007,CUST0536,499,NetBanking,Insufficient Balance,8,1,2,Regular,Failed,No
TXN03008,CUST0253,9999,UPI,Bank Timeout,15,2,3,Loyal,Recovered,Yes
TXN03009,CUST0277,1999,UPI,Authentication Failed,24,3,2,Loyal,Failed,No
TXN03010,CUST0126,999,Card,Card Declined,12,2,2,Regular,Recovered,Yes
TXN03011,CUST0965,299,Wallet,Insufficient Balance,20,1,3,Loyal,Failed,No
TXN03012,CUST0481,999,NetBanking,Insufficient Balance,28,5,1,Loyal,Recovered,Yes
TXN03013,CUST0094,1999,NetBanking,Network Error,1,2,3,New,Recovered,Yes
TXN03014,CUST0580,199,Wallet,Insufficient Balance,7,3,0,Regular,Recovered,Yes
TXN03015,CUST0337,9999,Wallet,Insufficient Balance,10,0,3,Regular,Failed,No
TXN03016,CUST0060,9999,UPI,Card Declined,30,5,1,Loyal,Recovered,Yes
TXN03017,CUST0495,9999,UPI,Network Error,3,3,0,New,Recovered,Yes
TXN03018,CUST0115,299,UPI,Insufficient Balance,18,5,3,Loyal,Failed,No
TXN03019,CUST0258,1499,NetBanking,Card Declined,19,4,2,Loyal,Failed,No
TXN03020,CUST0144,999,NetBanking,Bank Timeout,29,3,2,Loyal,Failed,No
TXN03021,CUST0872,199,NetBanking,Insufficient Balance,6,0,2,Regular,Failed,No
TXN03022,CUST0054,199,UPI,Authentication Failed,3,0,0,New,Failed,No
TXN03023,CUST0603,499,Wallet,Authentication Failed,0,2,3,New,Failed,No
TXN03024,CUST0271,2499,UPI,Network Error,17,3,1,Loyal,Recovered,Yes
TXN03025,CUST0806,1999,Wallet,Card Declined,23,0,1,Loyal,Recovered,Yes
TXN03026,CUST0042,1499,UPI,Insufficient Balance,30,3,0,Loyal,Failed,No
TXN03027,CUST0381,499,UPI,Insufficient Balance,30,4,0,Loyal,Recovered,Yes
TXN03028,CUST0520,999,Card,Network Error,22,2,0,Loyal,Recovered,Yes
TXN03029,CUST0103,9999,NetBanking,Network Error,23,2,1,Loyal,Recovered,Yes
TXN03030,CUST0696,9999,Card,Network Error,25,3,3,Loyal,Failed,No
TXN03031,CUST0198,499,NetBanking,Authentication Failed,25,2,1,Loyal,Failed,No
TXN03032,CUST0340,1999,Wallet,Network Error,2,1,1,New,Failed,No
TXN03033,CUST0229,499,NetBanking,Network Error,5,0,0,Regular,Recovered,Yes
TXN03034,CUST0399,499,NetBanking,Network Error,24,3,1,Loyal,Recovered,Yes
TXN03035,CUST0148,799,NetBanking,Authentication Failed,17,2,2,Loyal,Recovered,Yes
TXN03036,CUST0667,999,Card,Bank Timeout,6,3,2,Regular,Recovered,Yes
TXN03037,CUST0919,499,Wallet,Authentication Failed,10,0,2,Regular,Recovered,Yes
TXN03038,CUST0803,4999,UPI,Bank Timeout,1,0,2,New,Recovered,Yes
TXN03039,CUST0401,999,Wallet,Authentication Failed,26,2,0,Loyal,Recovered,Yes
TXN03040,CUST0971,4999,UPI,Network Error,11,0,0,Regular,Recovered,Yes
TXN03041,CUST0724,499,Wallet,Insufficient Balance,12,0,0,Regular,Failed,No
TXN03042,CUST0885,499,UPI,Card Declined,2,0,1,New,Recovered,Yes
TXN03043,CUST0932,9999,NetBanking,Bank Timeout,13,0,3,Regular,Recovered,Yes
TXN03044,CUST0041,4999,NetBanking,Authentication Failed,2,4,2,New,Recovered,Yes
TXN03045,CUST0947,299,Card,Bank Timeout,25,1,0,Loyal,Recovered,Yes
TXN03046,CUST0201,2499,NetBanking,Network Error,1,1,3,New,Recovered,Yes
TXN03047,CUST0422,1499,UPI,Card Declined,2,1,2,New,Recovered,Yes
TXN03048,CUST0153,999,NetBanking,Bank Timeout,16,0,0,Loyal,Recovered,Yes
TXN03049,CUST0015,4999,UPI,Card Declined,26,4,3,Loyal,Recovered,Yes
TXN03050,CUST0233,499,UPI,Network Error,29,0,3,Loyal,Recovered,Yes
TXN03051,CUST0407,9999,UPI,Card Declined,19,2,3,Loyal,Failed,No
TXN03052,CUST0484,4999,NetBanking,Card Declined,0,2,2,New,Failed,No
TXN03053,CUST0409,1499,UPI,Network Error,30,2,2,Loyal,Failed,No
TXN03054,CUST0019,1999,Card,Network Error,14,4,1,Regular,Recovered,Yes
TXN03055,CUST0316,1499,Card,Bank Timeout,3,1,3,New,Recovered,Yes
TXN03056,CUST0914,999,Wallet,Card Declined,14,2,1,Regular,Failed,No
TXN03057,CUST0934,4999,Card,Bank Timeout,5,0,2,Regular,Recovered,Yes
TXN03058,CUST0364,4999,Card,Authentication Failed,30,1,1,Loyal,Failed,No
TXN03059,CUST0055,499,Wallet,Insufficient Balance,0,5,1,New,Failed,No
TXN03060,CUST0326,499,Wallet,Card Declined,22,0,1,Loyal,Recovered,Yes
TXN03061,CUST0147,9999,Wallet,Network Error,13,2,0,Regular,Recovered,Yes
TXN03062,CUST0780,4999,Card,Card Declined,7,5,0,Regular,Failed,No
TXN03063,CUST0086,1499,NetBanking,Card Declined,22,1,2,Loyal,Recovered,Yes
TXN03064,CUST0199,4999,Card,Network Error,6,0,3,Regular,Failed,No
TXN03065,CUST0109,9999,Wallet,Authentication Failed,22,2,1,Loyal,Failed,No
